Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
110,110,110,110,111,Aug 5,True,NYM,"W,7-3",39,36,7,12,5,0,2,7,3,0,7,0,0,0,0,0,1,0,0.253,0.321,0.423,0.744,8,10,R,T.Megill(29),0.3333333333333333,0.38461538461538464,0.6388888888888888,1.0235042735042734
111,111,111,111,112,Aug 6,True,NYM,"W,2-0",32,29,2,6,1,1,0,2,3,0,7,0,0,0,0,1,0,0,0.253,0.321,0.422,0.743,6,11,L,J.Quintana(56),0.20689655172413793,0.28125,0.3103448275862069,0.5915948275862069
112,112,112,112,113,Aug 8,True,HOU,"L,6-7",35,32,6,8,1,1,2,6,2,0,5,0,0,1,0,2,0,0,0.253,0.321,0.423,0.744,2,12,L,F.Valdez(38),0.25,0.2857142857142857,0.53125,0.8169642857142857
113,113,113,113,114,Aug 9,True,HOU,"L,2-8",39,34,2,7,0,1,1,2,5,0,9,0,0,0,0,0,1,0,0.253,0.321,0.422,0.743,10,9,R,C.Javier(51),0.20588235294117646,0.3076923076923077,0.35294117647058826,0.660633484162896
114,114,114,114,115,Aug 10,True,HOU,"W,5-4",29,29,5,8,2,1,2,5,0,0,9,0,0,0,0,0,0,2,0.253,0.32,0.424,0.744,0,10,R,H.Brown(43),0.27586206896551724,0.27586206896551724,0.6206896551724138,0.896551724137931
115,115,115,115,116,Aug 11,False,SEA,"L,2-9",35,31,2,4,1,0,1,2,4,0,13,0,0,0,0,0,0,0,0.252,0.32,0.422,0.742,6,10,R,L.Castillo(70),0.12903225806451613,0.22857142857142856,0.25806451612903225,0.4866359447004608
116,116,116,116,117,Aug 12,False,SEA,"W,1-0",34,34,1,4,0,0,0,1,0,0,8,0,0,0,0,1,3,0,0.251,0.318,0.42,0.738,4,10,R,G.Kirby(88),0.11764705882352941,0.11764705882352941,0.11764705882352941,0.23529411764705882
117,117,117,117,118,Aug 13,False,SEA,"W,5-3",43,37,5,9,2,0,1,5,4,0,7,0,1,1,1,2,0,0,0.251,0.318,0.419,0.737,9,11,R,B.Miller(53),0.24324324324324326,0.3023255813953488,0.3783783783783784,0.6807039597737272
118,118,118,118,119,Aug 14,False,SDP,"W,4-1",36,34,4,9,2,0,1,4,2,0,8,0,0,0,0,2,0,0,0.251,0.318,0.419,0.737,5,10,R,Y.Darvish(50),0.2647058823529412,0.3055555555555556,0.4117647058823529,0.7173202614379085
119,119,119,119,120,Aug 15,False,SDP,"L,3-10",39,37,3,11,2,0,1,3,1,0,7,1,0,0,0,1,0,0,0.251,0.318,0.42,0.737,9,10,R,M.Wacha(65),0.2972972972972973,0.3333333333333333,0.43243243243243246,0.7657657657657657
120,120,120,120,121,Aug 16,False,SDP,"L,2-5",33,30,2,5,1,0,1,2,2,0,8,0,0,1,0,1,0,0,0.25,0.317,0.419,0.736,4,10,L,B.Snell(61),0.16666666666666666,0.21212121212121213,0.3,0.5121212121212121
121,121,121,121,122,Aug 18,False,OAK,"W,9-4",44,42,9,16,5,1,1,9,1,0,6,0,0,1,1,1,1,0,0.252,0.318,0.421,0.738,8,10,L,F.Pérez(34),0.38095238095238093,0.38636363636363635,0.6190476190476191,1.0054112554112553
122,122,122,122,123,Aug 19,False,OAK,"W,7-2",44,36,7,9,0,0,2,7,5,0,9,1,1,1,0,1,1,0,0.252,0.318,0.421,0.739,8,11,L,K.Waldichuk(57),0.25,0.3409090909090909,0.4166666666666667,0.7575757575757576
123,123,123,123,124,Aug 20,False,OAK,"W,12-1",45,42,12,17,4,1,3,12,3,0,8,0,0,0,0,0,0,0,0.253,0.319,0.424,0.743,6,10,L,J.Sears(18),0.40476190476190477,0.4444444444444444,0.7619047619047619,1.2063492063492063
124,124,124,124,125,Aug 22,True,TOR,"L,3-6",42,39,3,9,3,0,0,2,2,1,14,1,0,0,0,0,3,0,0.253,0.319,0.423,0.742,10,10,L,Y.Kikuchi(43),0.23076923076923078,0.2857142857142857,0.3076923076923077,0.5934065934065934
125,125,125,125,126,Aug 23,True,TOR,"W,7-0",38,35,7,10,2,0,2,6,2,0,10,0,0,1,1,0,0,0,0.253,0.319,0.424,0.743,7,10,R,K.Gausman(61),0.2857142857142857,0.3157894736842105,0.5142857142857142,0.8300751879699247
126,126,126,126,127,Aug 24,True,TOR,"W,5-3",34,33,5,10,1,0,2,5,0,0,6,1,0,0,0,0,0,0,0.254,0.319,0.424,0.743,5,10,R,J.Berríos(38),0.30303030303030304,0.3235294117647059,0.5151515151515151,0.838680926916221
127,127,127,127,128,Aug 25,True,COL,"W,5-4",35,31,5,10,1,0,3,5,2,0,4,0,1,1,0,1,1,0,0.254,0.319,0.426,0.745,6,11,L,K.Freeland(47),0.3225806451612903,0.34285714285714286,0.6451612903225806,0.9880184331797235
128,128,128,128,129,Aug 26,True,COL,"W,5-4",34,30,5,6,2,0,0,5,3,0,9,1,0,0,0,1,1,0,0.254,0.319,0.425,0.744,5,11,R,C.Flexen(55),0.2,0.29411764705882354,0.26666666666666666,0.5607843137254902
129,129,129,129,130,Aug 27,True,COL,"L,3-4",33,31,3,5,0,0,2,3,2,0,9,0,0,0,0,1,0,0,0.253,0.318,0.424,0.743,3,12,L,T.Blach(73),0.16129032258064516,0.21212121212121213,0.3548387096774194,0.5669599217986315
130,130,130,130,131,Aug 28,True,CHW,"W,9-0",41,35,9,11,1,0,1,8,5,0,7,1,0,0,0,0,3,0,0.254,0.319,0.424,0.744,8,9,R,M.Kopech(33),0.3142857142857143,0.4146341463414634,0.42857142857142855,0.8432055749128919
131,131,131,131,132,Aug 29,True,CHW,"W,9-3",40,37,9,14,2,0,0,9,3,0,2,0,0,0,0,1,2,0,0.255,0.32,0.425,0.745,7,11,R,J.Scholtens(53),0.3783783783783784,0.425,0.43243243243243246,0.8574324324324325
132,132,132,132,133,Aug 30,True,CHW,"L,5-10",36,31,5,9,2,0,1,5,3,0,9,1,0,1,0,2,1,0,0.255,0.32,0.425,0.745,4,10,R,D.Cease(44),0.2903225806451613,0.3611111111111111,0.45161290322580644,0.8127240143369175
133,133,133,133,134,Sep 1,False,ARI,"L,2-4",36,34,2,8,3,0,0,2,1,0,10,1,0,0,0,0,1,0,0.255,0.32,0.424,0.744,7,9,R,Z.Davies(65),0.23529411764705882,0.2777777777777778,0.3235294117647059,0.6013071895424837
134,134,134,134,135,Sep 2,False,ARI,"W,7-3",40,38,7,11,4,0,2,7,1,0,8,1,0,0,0,0,0,0,0.255,0.32,0.425,0.745,6,10,R,S.Cecconi(22),0.2894736842105263,0.325,0.5526315789473685,0.8776315789473685
135,135,135,135,136,Sep 3,False,ARI,"W,8-5",44,40,8,14,3,0,0,8,4,0,8,0,0,0,0,0,1,1,0.256,0.321,0.425,0.746,9,12,R,Z.Gallen(35),0.35,0.4090909090909091,0.425,0.8340909090909091
136,136,136,136,137,Sep 4,False,LAA,"W,6-3",40,36,6,10,3,0,1,6,4,0,8,0,0,0,0,0,0,1,0.256,0.321,0.425,0.746,7,9,L,K.Rosenberg(48),0.2777777777777778,0.35,0.4444444444444444,0.7944444444444444
137,137,137,137,138,Sep 5,False,LAA,"W,5-4",43,40,5,13,4,0,0,4,3,1,8,0,0,0,0,1,1,0,0.257,0.321,0.425,0.747,9,12,L,R.Detmers(54),0.325,0.37209302325581395,0.425,0.797093023255814
138,138,138,138,139,Sep 6,False,LAA,"W,10-3",46,39,10,12,1,0,2,10,6,0,6,0,0,1,1,0,1,0,0.257,0.322,0.426,0.748,9,11,L,P.Sandoval(30),0.3076923076923077,0.391304347826087,0.48717948717948717,0.8784838350055741
139,139,139,139,140,Sep 8,False,BOS,"W,11-2",50,39,11,14,2,1,2,10,9,1,5,1,0,1,0,1,0,0,0.258,0.324,0.427,0.751,12,12,R,T.Houck(35),0.358974358974359,0.48,0.6153846153846154,1.0953846153846154
140,140,140,140,141,Sep 9,False,BOS,"W,13-12",44,41,13,14,4,0,5,12,3,1,10,0,0,0,0,0,0,0,0.259,0.324,0.43,0.755,4,12,L,C.Sale(27),0.34146341463414637,0.38636363636363635,0.8048780487804879,1.1912416851441243
141,141,141,141,142,Sep 10,False,BOS,"L,3-7",33,32,3,7,1,1,0,3,1,0,11,0,0,0,0,1,1,0,0.258,0.324,0.43,0.753,3,9,R,B.Bello(45),0.21875,0.24242424242424243,0.3125,0.5549242424242424
142,142,142,142,143,Sep 11,True,STL,"W,11-5",41,34,11,13,2,0,2,10,7,0,3,0,0,0,0,3,0,0,0.259,0.325,0.431,0.756,6,10,R,D.Hudson(18),0.38235294117647056,0.4878048780487805,0.6176470588235294,1.10545193687231
